PLACEKEY,DATE_RANGE_END,DATE_RANGE_START,population,income,poverty_ratio,female_ratio,white_ratio,black_ratio,asian_ratio,walk_work,transit_work,drive_work,date_xh,income_seg,race_seg
222-222@62j-sgg-kfz,2022-06-13 00:00:00.000,2022-06-06 00:00:00.000,2977,41.742,0.1273093718508565,0.4843802485723883,0.5162915686933154,0.2593214645616392,0.1121934833725226,0.2064,0.3968,0.1669333333333333,2022-06-06,1.0,1.0
222-222@62j-sgg-kfz,2022-06-20 00:00:00.000,2022-06-13 00:00:00.000,2977,41.742,0.1273093718508565,0.4843802485723883,0.5162915686933154,0.2593214645616392,0.1121934833725226,0.2064,0.3968,0.1669333333333333,2022-06-13,0.6666666666666666,0.6666666666666666
222-222@62j-sgg-kfz,2022-06-27 00:00:00.000,2022-06-20 00:00:00.000,2977,41.742,0.1273093718508565,0.4843802485723883,0.5162915686933154,0.2593214645616392,0.1121934833725226,0.2064,0.3968,0.1669333333333333,2022-06-20,1.0,1.0
222-222@62j-sgg-kfz,2022-07-04 00:00:00.000,2022-06-27 00:00:00.000,2977,41.742,0.1273093718508565,0.4843802485723883,0.5162915686933154,0.2593214645616392,0.1121934833725226,0.2064,0.3968,0.1669333333333333,2022-06-27,1.0,1.0
222-222@62j-sgg-kfz,2022-07-11 00:00:00.000,2022-07-04 00:00:00.000,2977,41.742,0.1273093718508565,0.4843802485723883,0.5162915686933154,0.2593214645616392,0.1121934833725226,0.2064,0.3968,0.1669333333333333,2022-07-04,0.6666666666666666,0.6666666666666666
222-222@62j-sgg-kfz,2022-07-18 00:00:00.000,2022-07-11 00:00:00.000,2977,41.742,0.1273093718508565,0.4843802485723883,0.5162915686933154,0.2593214645616392,0.1121934833725226,0.2064,0.3968,0.1669333333333333,2022-07-11,1.0,1.0
222-222@62j-sgg-kfz,2022-07-25 00:00:00.000,2022-07-18 00:00:00.000,2977,41.742,0.1273093718508565,0.4843802485723883,0.5162915686933154,0.2593214645616392,0.1121934833725226,0.2064,0.3968,0.1669333333333333,2022-07-18,0.6666666666666666,1.0
222-222@62j-sgg-kfz,2022-08-08 00:00:00.000,2022-08-01 00:00:00.000,2977,41.742,0.1273093718508565,0.4843802485723883,0.5162915686933154,0.2593214645616392,0.1121934833725226,0.2064,0.3968,0.1669333333333333,2022-08-01,1.0,1.0
222-222@62j-sgg-kfz,2022-08-15 00:00:00.000,2022-08-08 00:00:00.000,2977,41.742,0.1273093718508565,0.4843802485723883,0.5162915686933154,0.2593214645616392,0.1121934833725226,0.2064,0.3968,0.1669333333333333,2022-08-08,0.6666666666666666,1.0
222-222@62j-sgg-kfz,2022-08-22 00:00:00.000,2022-08-15 00:00:00.000,2977,41.742,0.1273093718508565,0.4843802485723883,0.5162915686933154,0.2593214645616392,0.1121934833725226,0.2064,0.3968,0.1669333333333333,2022-08-15,1.0,1.0
222-222@62j-sgg-kfz,2022-08-29 00:00:00.000,2022-08-22 00:00:00.000,2977,41.742,0.1273093718508565,0.4843802485723883,0.5162915686933154,0.2593214645616392,0.1121934833725226,0.2064,0.3968,0.1669333333333333,2022-08-22,1.0,1.0
222-222@62j-sgg-kfz,2022-09-05 00:00:00.000,2022-08-29 00:00:00.000,2977,41.742,0.1273093718508565,0.4843802485723883,0.5162915686933154,0.2593214645616392,0.1121934833725226,0.2064,0.3968,0.1669333333333333,2022-08-29,1.0,1.0
222-222@62j-sgg-kfz,2022-09-19 00:00:00.000,2022-09-12 00:00:00.000,2977,41.742,0.1273093718508565,0.4843802485723883,0.5162915686933154,0.2593214645616392,0.1121934833725226,0.2064,0.3968,0.1669333333333333,2022-09-12,1.0,1.0
222-222@62j-sgg-kfz,2022-09-26 00:00:00.000,2022-09-19 00:00:00.000,2977,41.742,0.1273093718508565,0.4843802485723883,0.5162915686933154,0.2593214645616392,0.1121934833725226,0.2064,0.3968,0.1669333333333333,2022-09-19,1.0,1.0
222-222@62j-sgg-kfz,2022-10-10 00:00:00.000,2022-10-03 00:00:00.000,2977,41.742,0.1273093718508565,0.4843802485723883,0.5162915686933154,0.2593214645616392,0.1121934833725226,0.2064,0.3968,0.1669333333333333,2022-10-03,1.0,1.0
222-222@62j-sgg-kfz,2022-10-17 00:00:00.000,2022-10-10 00:00:00.000,2977,41.742,0.1273093718508565,0.4843802485723883,0.5162915686933154,0.2593214645616392,0.1121934833725226,0.2064,0.3968,0.1669333333333333,2022-10-10,1.0,1.0
222-222@62j-sgg-kfz,2022-10-31 00:00:00.000,2022-10-24 00:00:00.000,2977,41.742,0.1273093718508565,0.4843802485723883,0.5162915686933154,0.2593214645616392,0.1121934833725226,0.2064,0.3968,0.1669333333333333,2022-10-24,1.0,1.0
222-222@62j-sgg-kfz,2022-11-07 00:00:00.000,2022-10-31 00:00:00.000,2977,41.742,0.1273093718508565,0.4843802485723883,0.5162915686933154,0.2593214645616392,0.1121934833725226,0.2064,0.3968,0.1669333333333333,2022-10-31,1.0,1.0
222-222@62j-sgg-kfz,2022-11-14 00:00:00.000,2022-11-07 00:00:00.000,2977,41.742,0.1273093718508565,0.4843802485723883,0.5162915686933154,0.2593214645616392,0.1121934833725226,0.2064,0.3968,0.1669333333333333,2022-11-07,1.0,1.0
222-222@62j-sgg-kfz,2022-11-21 00:00:00.000,2022-11-14 00:00:00.000,2977,41.742,0.1273093718508565,0.4843802485723883,0.5162915686933154,0.2593214645616392,0.1121934833725226,0.2064,0.3968,0.1669333333333333,2022-11-14,0.6666666666666666,1.0
222-222@62j-sgg-kfz,2022-11-28 00:00:00.000,2022-11-21 00:00:00.000,2977,41.742,0.1273093718508565,0.4843802485723883,0.5162915686933154,0.2593214645616392,0.1121934833725226,0.2064,0.3968,0.1669333333333333,2022-11-21,0.3333333333333333,0.6666666666666666
222-222@62j-sgg-kfz,2022-12-12 00:00:00.000,2022-12-05 00:00:00.000,2977,41.742,0.1273093718508565,0.4843802485723883,0.5162915686933154,0.2593214645616392,0.1121934833725226,0.2064,0.3968,0.1669333333333333,2022-12-05,1.0,1.0
222-222@62j-sgg-kfz,2022-12-19 00:00:00.000,2022-12-12 00:00:00.000,2977,41.742,0.1273093718508565,0.4843802485723883,0.5162915686933154,0.2593214645616392,0.1121934833725226,0.2064,0.3968,0.1669333333333333,2022-12-12,1.0,1.0
222-222@62j-sgg-kfz,2022-12-26 00:00:00.000,2022-12-19 00:00:00.000,2977,41.742,0.1273093718508565,0.4843802485723883,0.5162915686933154,0.2593214645616392,0.1121934833725226,0.2064,0.3968,0.1669333333333333,2022-12-19,0.3333333333333333,0.6666666666666666
222-222@62j-sgg-kfz,2023-01-02 00:00:00.000,2022-12-26 00:00:00.000,2977,41.742,0.1273093718508565,0.4843802485723883,0.5162915686933154,0.2593214645616392,0.1121934833725226,0.2064,0.3968,0.1669333333333333,2022-12-26,0.6666666666666666,1.0
222-222@62j-sgg-kfz,2023-01-09 00:00:00.000,2023-01-02 00:00:00.000,2977,41.742,0.1273093718508565,0.4843802485723883,0.5162915686933154,0.2593214645616392,0.1121934833725226,0.2064,0.3968,0.1669333333333333,2023-01-02,0.6666666666666666,1.0
222-222@62j-sgg-kfz,2023-01-16 00:00:00.000,2023-01-09 00:00:00.000,2977,41.742,0.1273093718508565,0.4843802485723883,0.5162915686933154,0.2593214645616392,0.1121934833725226,0.2064,0.3968,0.1669333333333333,2023-01-09,0.6666666666666666,0.7333333333333334
222-222@62j-sgg-kfz,2023-01-23 00:00:00.000,2023-01-16 00:00:00.000,2977,41.742,0.1273093718508565,0.4843802485723883,0.5162915686933154,0.2593214645616392,0.1121934833725226,0.2064,0.3968,0.1669333333333333,2023-01-16,0.6444444444444445,0.3555555555555555
222-222@62j-sgg-kfz,2023-01-30 00:00:00.000,2023-01-23 00:00:00.000,2977,41.742,0.1273093718508565,0.4843802485723883,0.5162915686933154,0.2593214645616392,0.1121934833725226,0.2064,0.3968,0.1669333333333333,2023-01-23,0.6666666666666666,0.6666666666666666
222-222@62j-sgg-kfz,2023-02-06 00:00:00.000,2023-01-30 00:00:00.000,2977,41.742,0.1273093718508565,0.4843802485723883,0.5162915686933154,0.2593214645616392,0.1121934833725226,0.2064,0.3968,0.1669333333333333,2023-01-30,1.0,1.0
222-222@62j-sgg-kfz,2023-02-13 00:00:00.000,2023-02-06 00:00:00.000,2977,41.742,0.1273093718508565,0.4843802485723883,0.5162915686933154,0.2593214645616392,0.1121934833725226,0.2064,0.3968,0.1669333333333333,2023-02-06,0.5555555555555556,0.6666666666666666
222-222@62j-sgg-kfz,2023-02-20 00:00:00.000,2023-02-13 00:00:00.000,2977,41.742,0.1273093718508565,0.4843802485723883,0.5162915686933154,0.2593214645616392,0.1121934833725226,0.2064,0.3968,0.1669333333333333,2023-02-13,0.6666666666666666,0.6666666666666666
222-222@62j-sgg-kfz,2023-02-27 00:00:00.000,2023-02-20 00:00:00.000,2977,41.742,0.1273093718508565,0.4843802485723883,0.5162915686933154,0.2593214645616392,0.1121934833725226,0.2064,0.3968,0.1669333333333333,2023-02-20,1.0,1.0
222-222@62j-sgg-kfz,2023-03-06 00:00:00.000,2023-02-27 00:00:00.000,2977,41.742,0.1273093718508565,0.4843802485723883,0.5162915686933154,0.2593214645616392,0.1121934833725226,0.2064,0.3968,0.1669333333333333,2023-02-27,0.6666666666666666,0.6666666666666666
222-222@62j-sgg-kfz,2023-03-13 00:00:00.000,2023-03-06 00:00:00.000,2977,41.742,0.1273093718508565,0.4843802485723883,0.5162915686933154,0.2593214645616392,0.1121934833725226,0.2064,0.3968,0.1669333333333333,2023-03-06,0.6666666666666666,0.6666666666666666
222-222@62j-sgg-kfz,2023-03-20 00:00:00.000,2023-03-13 00:00:00.000,2977,41.742,0.1273093718508565,0.4843802485723883,0.5162915686933154,0.2593214645616392,0.1121934833725226,0.2064,0.3968,0.1669333333333333,2023-03-13,1.0,1.0
222-222@62j-sgg-kfz,2023-03-27 00:00:00.000,2023-03-20 00:00:00.000,2977,41.742,0.1273093718508565,0.4843802485723883,0.5162915686933154,0.2593214645616392,0.1121934833725226,0.2064,0.3968,0.1669333333333333,2023-03-20,1.0,1.0
222-222@62j-sgg-kfz,2023-04-03 00:00:00.000,2023-03-27 00:00:00.000,2977,41.742,0.1273093718508565,0.4843802485723883,0.5162915686933154,0.2593214645616392,0.1121934833725226,0.2064,0.3968,0.1669333333333333,2023-03-27,0.4347826086956521,0.7681159420289855
222-222@62j-sgg-kfz,2023-04-10 00:00:00.000,2023-04-03 00:00:00.000,2977,41.742,0.1273093718508565,0.4843802485723883,0.5162915686933154,0.2593214645616392,0.1121934833725226,0.2064,0.3968,0.1669333333333333,2023-04-03,1.0,1.0
222-222@62j-sgg-kfz,2023-04-17 00:00:00.000,2023-04-10 00:00:00.000,2977,41.742,0.1273093718508565,0.4843802485723883,0.5162915686933154,0.2593214645616392,0.1121934833725226,0.2064,0.3968,0.1669333333333333,2023-04-10,0.6666666666666666,0.3333333333333333
222-222@62j-sgg-kfz,2023-04-24 00:00:00.000,2023-04-17 00:00:00.000,2977,41.742,0.1273093718508565,0.4843802485723883,0.5162915686933154,0.2593214645616392,0.1121934833725226,0.2064,0.3968,0.1669333333333333,2023-04-17,0.6666666666666666,1.0
222-222@62j-sgg-kfz,2023-05-08 00:00:00.000,2023-05-01 00:00:00.000,2977,41.742,0.1273093718508565,0.4843802485723883,0.5162915686933154,0.2593214645616392,0.1121934833725226,0.2064,0.3968,0.1669333333333333,2023-05-01,1.0,1.0
222-222@62j-sgg-kfz,2023-05-15 00:00:00.000,2023-05-08 00:00:00.000,2977,41.742,0.1273093718508565,0.4843802485723883,0.5162915686933154,0.2593214645616392,0.1121934833725226,0.2064,0.3968,0.1669333333333333,2023-05-08,0.3333333333333333,0.6666666666666666
222-222@62j-sgg-kfz,2023-05-22 00:00:00.000,2023-05-15 00:00:00.000,2977,41.742,0.1273093718508565,0.4843802485723883,0.5162915686933154,0.2593214645616392,0.1121934833725226,0.2064,0.3968,0.1669333333333333,2023-05-15,0.4444444444444444,0.7777777777777778
222-222@62j-sgg-kfz,2023-05-29 00:00:00.000,2023-05-22 00:00:00.000,2977,41.742,0.1273093718508565,0.4843802485723883,0.5162915686933154,0.2593214645616392,0.1121934833725226,0.2064,0.3968,0.1669333333333333,2023-05-22,1.0,1.0
222-222@62j-sgg-kfz,2023-06-05 00:00:00.000,2023-05-29 00:00:00.000,2977,41.742,0.1273093718508565,0.4843802485723883,0.5162915686933154,0.2593214645616392,0.1121934833725226,0.2064,0.3968,0.1669333333333333,2023-05-29,0.6666666666666666,0.6666666666666666
222-222@62j-sgg-kfz,2023-06-12 00:00:00.000,2023-06-05 00:00:00.000,2977,41.742,0.1273093718508565,0.4843802485723883,0.5162915686933154,0.2593214645616392,0.1121934833725226,0.2064,0.3968,0.1669333333333333,2023-06-05,0.264367816091954,0.3793103448275861
222-222@62j-sgg-kfz,2023-06-19 00:00:00.000,2023-06-12 00:00:00.000,2977,41.742,0.1273093718508565,0.4843802485723883,0.5162915686933154,0.2593214645616392,0.1121934833725226,0.2064,0.3968,0.1669333333333333,2023-06-12,0.2105263157894736,0.3333333333333333
222-222@62j-sgg-kfz,2023-06-26 00:00:00.000,2023-06-19 00:00:00.000,2977,41.742,0.1273093718508565,0.4843802485723883,0.5162915686933154,0.2593214645616392,0.1121934833725226,0.2064,0.3968,0.1669333333333333,2023-06-19,0.1111111111111111,0.5151515151515151
222-222@62j-sgg-kfz,2023-07-03 00:00:00.000,2023-06-26 00:00:00.000,2977,41.742,0.1273093718508565,0.4843802485723883,0.5162915686933154,0.2593214645616392,0.1121934833725226,0.2064,0.3968,0.1669333333333333,2023-06-26,0.6666666666666666,0.6666666666666666
222-222@62j-sgg-kfz,2023-07-10 00:00:00.000,2023-07-03 00:00:00.000,2977,41.742,0.1273093718508565,0.4843802485723883,0.5162915686933154,0.2593214645616392,0.1121934833725226,0.2064,0.3968,0.1669333333333333,2023-07-03,0.2666666666666666,0.6
222-222@62j-sgg-kfz,2023-07-17 00:00:00.000,2023-07-10 00:00:00.000,2977,41.742,0.1273093718508565,0.4843802485723883,0.5162915686933154,0.2593214645616392,0.1121934833725226,0.2064,0.3968,0.1669333333333333,2023-07-10,0.3272727272727272,0.4969696969696969
222-222@62j-sgg-kfz,2023-07-24 00:00:00.000,2023-07-17 00:00:00.000,2977,41.742,0.1273093718508565,0.4843802485723883,0.5162915686933154,0.2593214645616392,0.1121934833725226,0.2064,0.3968,0.1669333333333333,2023-07-17,0.2072072072072072,0.5405405405405406
222-222@62j-sgg-kfz,2023-07-31 00:00:00.000,2023-07-24 00:00:00.000,2977,41.742,0.1273093718508565,0.4843802485723883,0.5162915686933154,0.2593214645616392,0.1121934833725226,0.2064,0.3968,0.1669333333333333,2023-07-24,0.1538461538461538,0.4615384615384615
222-222@62j-sgg-kfz,2023-08-07 00:00:00.000,2023-07-31 00:00:00.000,2977,41.742,0.1273093718508565,0.4843802485723883,0.5162915686933154,0.2593214645616392,0.1121934833725226,0.2064,0.3968,0.1669333333333333,2023-07-31,0.1904761904761904,0.3333333333333333
222-222@62j-sgg-kfz,2023-08-14 00:00:00.000,2023-08-07 00:00:00.000,2977,41.742,0.1273093718508565,0.4843802485723883,0.5162915686933154,0.2593214645616392,0.1121934833725226,0.2064,0.3968,0.1669333333333333,2023-08-07,0.2895622895622896,0.4478114478114478
222-222@62j-sj2-bzf,2022-12-05 00:00:00.000,2022-11-28 00:00:00.000,2623,34.005,0.17810086324398,0.4948532215020968,0.6301944338543652,0.1993900114372855,0.1265726267632481,0.3243917654398003,0.3555832813474734,0.2202121023081721,2022-12-01,0.2222222222222222,0.8518518518518517
222-222@62j-sj2-bzf,2022-12-12 00:00:00.000,2022-12-05 00:00:00.000,2623,34.005,0.17810086324398,0.4948532215020968,0.6301944338543652,0.1993900114372855,0.1265726267632481,0.3243917654398003,0.3555832813474734,0.2202121023081721,2022-12-05,0.3703703703703704,0.6666666666666666
222-222@62j-sj2-bzf,2022-12-19 00:00:00.000,2022-12-12 00:00:00.000,2623,34.005,0.17810086324398,0.4948532215020968,0.6301944338543652,0.1993900114372855,0.1265726267632481,0.3243917654398003,0.3555832813474734,0.2202121023081721,2022-12-12,0.2564102564102564,0.6666666666666666
222-222@62j-sj2-bzf,2022-12-26 00:00:00.000,2022-12-19 00:00:00.000,2623,34.005,0.17810086324398,0.4948532215020968,0.6301944338543652,0.1993900114372855,0.1265726267632481,0.3243917654398003,0.3555832813474734,0.2202121023081721,2022-12-19,0.3333333333333333,0.6049382716049383
222-222@62j-sj2-bzf,2023-01-02 00:00:00.000,2022-12-26 00:00:00.000,2623,34.005,0.17810086324398,0.4948532215020968,0.6301944338543652,0.1993900114372855,0.1265726267632481,0.3243917654398003,0.3555832813474734,0.2202121023081721,2022-12-26,1.0,1.0
222-222@62j-sj2-bzf,2023-01-09 00:00:00.000,2023-01-02 00:00:00.000,2623,34.005,0.17810086324398,0.4948532215020968,0.6301944338543652,0.1993900114372855,0.1265726267632481,0.3243917654398003,0.3555832813474734,0.2202121023081721,2023-01-02,0.2294372294372294,0.4588744588744589
222-222@62j-sj2-bzf,2023-01-16 00:00:00.000,2023-01-09 00:00:00.000,2623,34.005,0.17810086324398,0.4948532215020968,0.6301944338543652,0.1993900114372855,0.1265726267632481,0.3243917654398003,0.3555832813474734,0.2202121023081721,2023-01-09,0.1851851851851852,0.4444444444444444
222-222@62j-sj2-bzf,2023-01-23 00:00:00.000,2023-01-16 00:00:00.000,2623,34.005,0.17810086324398,0.4948532215020968,0.6301944338543652,0.1993900114372855,0.1265726267632481,0.3243917654398003,0.3555832813474734,0.2202121023081721,2023-01-16,0.1818181818181818,0.303030303030303
222-222@62j-sj2-bzf,2023-01-30 00:00:00.000,2023-01-23 00:00:00.000,2623,34.005,0.17810086324398,0.4948532215020968,0.6301944338543652,0.1993900114372855,0.1265726267632481,0.3243917654398003,0.3555832813474734,0.2202121023081721,2023-01-23,0.212121212121212,0.6666666666666666
222-222@62j-sj2-bzf,2023-02-06 00:00:00.000,2023-01-30 00:00:00.000,2623,34.005,0.17810086324398,0.4948532215020968,0.6301944338543652,0.1993900114372855,0.1265726267632481,0.3243917654398003,0.3555832813474734,0.2202121023081721,2023-01-30,0.2328767123287671,0.7442922374429224
222-222@62j-sj2-bzf,2023-02-13 00:00:00.000,2023-02-06 00:00:00.000,2623,34.005,0.17810086324398,0.4948532215020968,0.6301944338543652,0.1993900114372855,0.1265726267632481,0.3243917654398003,0.3555832813474734,0.2202121023081721,2023-02-06,0.3111111111111111,0.3999999999999999
222-222@62j-sj2-bzf,2023-02-20 00:00:00.000,2023-02-13 00:00:00.000,2623,34.005,0.17810086324398,0.4948532215020968,0.6301944338543652,0.1993900114372855,0.1265726267632481,0.3243917654398003,0.3555832813474734,0.2202121023081721,2023-02-13,0.1176470588235294,0.5294117647058824
222-222@62j-sj2-bzf,2023-02-27 00:00:00.000,2023-02-20 00:00:00.000,2623,34.005,0.17810086324398,0.4948532215020968,0.6301944338543652,0.1993900114372855,0.1265726267632481,0.3243917654398003,0.3555832813474734,0.2202121023081721,2023-02-20,0.2432432432432432,0.3783783783783783
222-222@62j-sj2-bzf,2023-03-06 00:00:00.000,2023-02-27 00:00:00.000,2623,34.005,0.17810086324398,0.4948532215020968,0.6301944338543652,0.1993900114372855,0.1265726267632481,0.3243917654398003,0.3555832813474734,0.2202121023081721,2023-02-27,0.1823899371069182,0.3396226415094339
222-222@62j-sj2-bzf,2023-03-13 00:00:00.000,2023-03-06 00:00:00.000,2623,34.005,0.17810086324398,0.4948532215020968,0.6301944338543652,0.1993900114372855,0.1265726267632481,0.3243917654398003,0.3555832813474734,0.2202121023081721,2023-03-06,0.1911111111111111,0.311111111111111
222-222@62j-sj2-bzf,2023-03-20 00:00:00.000,2023-03-13 00:00:00.000,2623,34.005,0.17810086324398,0.4948532215020968,0.6301944338543652,0.1993900114372855,0.1265726267632481,0.3243917654398003,0.3555832813474734,0.2202121023081721,2023-03-13,0.111111111111111,0.5
222-222@62j-sj2-bzf,2023-03-27 00:00:00.000,2023-03-20 00:00:00.000,2623,34.005,0.17810086324398,0.4948532215020968,0.6301944338543652,0.1993900114372855,0.1265726267632481,0.3243917654398003,0.3555832813474734,0.2202121023081721,2023-03-20,0.1578947368421052,0.4736842105263157
222-222@62j-sj2-bzf,2023-04-03 00:00:00.000,2023-03-27 00:00:00.000,2623,34.005,0.17810086324398,0.4948532215020968,0.6301944338543652,0.1993900114372855,0.1265726267632481,0.3243917654398003,0.3555832813474734,0.2202121023081721,2023-03-27,0.2786885245901639,0.2295081967213114
222-222@62j-sj2-bzf,2023-04-10 00:00:00.000,2023-04-03 00:00:00.000,2623,34.005,0.17810086324398,0.4948532215020968,0.6301944338543652,0.1993900114372855,0.1265726267632481,0.3243917654398003,0.3555832813474734,0.2202121023081721,2023-04-03,0.160337552742616,0.3333333333333333
222-222@62j-sj2-bzf,2023-04-17 00:00:00.000,2023-04-10 00:00:00.000,2623,34.005,0.17810086324398,0.4948532215020968,0.6301944338543652,0.1993900114372855,0.1265726267632481,0.3243917654398003,0.3555832813474734,0.2202121023081721,2023-04-10,0.3076923076923077,0.4399999999999999
222-222@62j-sj2-bzf,2023-04-24 00:00:00.000,2023-04-17 00:00:00.000,2623,34.005,0.17810086324398,0.4948532215020968,0.6301944338543652,0.1993900114372855,0.1265726267632481,0.3243917654398003,0.3555832813474734,0.2202121023081721,2023-04-17,0.3333333333333333,0.3333333333333333
222-222@62j-sj2-bzf,2023-05-01 00:00:00.000,2023-04-24 00:00:00.000,2623,34.005,0.17810086324398,0.4948532215020968,0.6301944338543652,0.1993900114372855,0.1265726267632481,0.3243917654398003,0.3555832813474734,0.2202121023081721,2023-04-24,0.3586497890295358,0.3333333333333333
222-222@62j-sj2-bzf,2023-05-08 00:00:00.000,2023-05-01 00:00:00.000,2623,34.005,0.17810086324398,0.4948532215020968,0.6301944338543652,0.1993900114372855,0.1265726267632481,0.3243917654398003,0.3555832813474734,0.2202121023081721,2023-05-01,0.238095238095238,0.3809523809523809
222-222@62j-sj2-bzf,2023-05-15 00:00:00.000,2023-05-08 00:00:00.000,2623,34.005,0.17810086324398,0.4948532215020968,0.6301944338543652,0.1993900114372855,0.1265726267632481,0.3243917654398003,0.3555832813474734,0.2202121023081721,2023-05-08,0.1666666666666666,0.3333333333333333
222-222@62j-sj2-bzf,2023-05-22 00:00:00.000,2023-05-15 00:00:00.000,2623,34.005,0.17810086324398,0.4948532215020968,0.6301944338543652,0.1993900114372855,0.1265726267632481,0.3243917654398003,0.3555832813474734,0.2202121023081721,2023-05-15,0.5454545454545454,0.3333333333333333
